id,sta,ydec,doy,x,y,z,zone,utm_e,utm_n,lat,lon,ell_h,msl_h
NKBI294,NKBI,2020.8032796372192,294,-1004107.40280,6237146.64950,874718.75690,47,516034.1148,877174.7561,7.935542136735,99.145478296622,-8.7851,12.5282
NKBI295,NKBI,2020.8060109289618,295,-1004107.40520,6237146.64420,874718.74450,47,516034.1180,877174.7445,7.935542031744,99.145478325751,-8.7917,12.5217
NKBI296,NKBI,2020.8087441180935,296,-1004107.40530,6237146.63390,874718.74990,47,516034.1197,877174.7512,7.935542092778,99.145478341494,-8.8010,12.5124
NKBI297,NKBI,2020.811475409836,297,-1004107.40210,6237146.62970,874718.75000,47,516034.1172,877174.7519,7.935542099485,99.145478318896,-8.8056,12.5078
NKBI298,NKBI,2020.8142076502731,298,-1004107.42650,6237146.65560,874718.75360,47,516034.1372,877174.7515,7.935542094962,99.145478500042,-8.7759,12.5375
NKBI299,NKBI,2020.8169408394049,299,-1004107.38520,6237146.65150,874718.74880,47,516034.0971,877174.7482,7.935542065224,99.145478136145,-8.7871,12.5263
NKBI300,NKBI,2020.8196730798422,300,-1004107.41510,6237146.64720,874718.75200,47,516034.1273,877174.7513,7.935542093248,99.145478410073,-8.7861,12.5272
NKBI301,NKBI,2020.8224043715848,301,-1004107.39660,6237146.64350,874718.74870,47,516034.1096,877174.7489,7.935542071926,99.145478249755,-8.7931,12.5202
NKBI302,NKBI,2020.8251366120219,302,-1004107.41610,6237146.64110,874718.75100,47,516034.1292,877174.7511,7.935542091612,99.145478427820,-8.7921,12.5213
NKBI303,NKBI,2020.827868852459,303,-1004107.40970,6237146.64330,874718.74860,47,516034.1226,877174.7485,7.935542068678,99.145478367343,-8.7913,12.5221
NKBI304,NKBI,2020.8306020415907,304,-1004107.41910,6237146.64900,874718.75090,47,516034.1309,877174.7498,7.935542080385,99.145478443295,-8.7839,12.5295
NKBI305,NKBI,2020.8333342820279,305,-1004107.38370,6237146.62320,874718.75050,47,516034.1001,877174.7537,7.935542115624,99.145478163509,-8.8147,12.4986
NKBI306,NKBI,2020.8360655737704,306,-1004107.40130,6237146.64340,874718.75600,47,516034.1143,877174.7560,7.935542136491,99.145478291984,-8.7915,12.5219
NKBI307,NKBI,2020.8387978142077,307,-1004107.38400,6237146.64720,874718.75160,47,516034.0966,877174.7515,7.935542095837,99.145478131599,-8.7911,12.5223
NKBI308,NKBI,2020.8415300546449,308,-1004107.39980,6237146.64860,874718.74880,47,516034.1119,877174.7482,7.935542065901,99.145478271056,-8.7876,12.5258
NKBI309,NKBI,2020.844262295082,309,-1004107.38150,6237146.66840,874718.74370,47,516034.0907,877174.7409,7.935541999457,99.145478078654,-8.7718,12.5415
NKBI310,NKBI,2020.8469945355191,310,-1004107.39260,6237146.65610,874718.75360,47,516034.1037,877174.7521,7.935542101072,99.145478195775,-8.7807,12.5326
NKBI311,NKBI,2020.8497277246508,311,-1004107.40160,6237146.65380,874718.75160,47,516034.1129,877174.7503,7.935542084210,99.145478279678,-8.7819,12.5315
NKBI312,NKBI,2020.852459965088,312,-1004107.39070,6237146.64830,874718.75100,47,516034.1030,877174.7506,7.935542087778,99.145478190006,-8.7890,12.5243
